,title,street,city,country_code,address_text,marker_icon,workplace_type,company_name,company_url,company_size,experience_level,latitude,longitude,published_at,remote_interview,id,employment_types,company_logo_url,skills,remote,min_salary,max_salary,b2b,permament,mandate_contract,react,angular,vue,sum_of_skill_levels
274,React Frontend Developer,Grunwaldzka 415,Gdańsk,PL,"Grunwaldzka 415, Gdańsk",javascript,partly_remote,Lufthansa Systems,http://lhsystems.pl,>750,senior,54.4007539,18.57517,2022-02-16T09:00:23.379Z,True,lufthansa-systems-senior-software-engineer,"[{""type"": ""b2b"", ""salary"": None}, {""type"": ""permanent"", ""salary"": None}]",https://bucket.justjoin.it/offers/company_logos/thumb/12b97b5b8c13a94662f32ba737f3caf52bb78426.png?1601462086,"[{""name"": ""CSS"", ""level"": 3}, {""name"": ""HTML"", ""level"": 3}, {""name"": ""React"", ""level"": 4}]",False,,,0,0,0,1,0,0,10
275,Mid/Senior Frontend Developer,Grunwaldzka 413,Gdańsk,PL,"Grunwaldzka 413, Gdańsk",javascript,remote,Wakacje.pl,http://wakacjetomy.pl/,460,mid,54.3999224,18.5757995,2022-02-16T09:00:23.379Z,True,wakacje-pl-frontend-developer-gdansk,"[{""type"": ""b2b"", ""salary"": None}, {""type"": ""permanent"", ""salary"": None}]",https://bucket.justjoin.it/offers/company_logos/thumb/f89e5768f2c23ca8ad22f9dba056f1cabc371d53.png?1644570407,"[{""name"": ""HTML5"", ""level"": 4}, {""name"": ""React.JS"", ""level"": 4}, {""name"": ""JavaScript"", ""level"": 4}]",True,,,0,0,0,1,0,0,12
276,Frontend Developer (VUE),-,Katowice,PL,"-, Katowice",javascript,remote,Lamia,https://lamia.fi/en/,90+,mid,50.2648919,19.0237815,2022-02-16T09:00:00.000Z,True,lamia-frontend-developer-vue-wroclaw,"[{""type"": ""permanent"", ""salary"": {""from"": 12500, ""to"": 17000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/082bc2a078f47c361f7be36afc12a6481e32d8e3.png?1638520613,"[{""name"": ""CSS"", ""level"": 3}, {""name"": ""HTML"", ""level"": 3}, {""name"": ""JavaScript"", ""level"": 3}]",True,12500.0,17000.0,0,1,0,0,0,1,9
277,Frontend Developer (VUE),-,Gdynia,PL,"-, Gdynia",javascript,remote,Lamia,https://lamia.fi/en/,90+,mid,54.5188898,18.5305409,2022-02-16T09:00:00.000Z,True,lamia-frontend-developer-vue-gdynia,"[{""type"": ""permanent"", ""salary"": {""from"": 12500, ""to"": 17000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/38e14bea6b72c71d76cb9824bca75e5f4ee235e3.png?1638520596,"[{""name"": ""CSS"", ""level"": 3}, {""name"": ""HTML"", ""level"": 3}, {""name"": ""JavaScript"", ""level"": 3}]",True,12500.0,17000.0,0,1,0,0,0,1,9
278,Frontend Developer - Angular,Západný rad 31,Bratislava,SK,"Západný rad 31, Bratislava",javascript,remote,CloudTalk,https://www.cloudtalk.io/,150+,mid,48.1652478,17.0781315,2022-02-16T08:39:00.000Z,True,cloudtalk-frontend-developer-angular,"[{""type"": ""b2b"", ""salary"": {""from"": 13500, ""to"": 27000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/76ee34f7ac176722789dc7b8981e29968964c1c6.jpg?1635505410,"[{""name"": ""SCSS"", ""level"": 3}, {""name"": ""JavaScript"", ""level"": 3}, {""name"": ""Angular"", ""level"": 4}]",True,13500.0,27000.0,1,0,0,0,1,0,10
279,Senior Frontend Developer,Postępu 15,Warszawa,PL,"Postępu 15, Warszawa",javascript,remote,fundingport,https://www.fundingport.com/en/home,25-40,senior,52.1805315,20.9964233,2022-02-16T08:24:00.000Z,True,fundingport-senior-frontend-developer,"[{""type"": ""b2b"", ""salary"": {""from"": 20000, ""to"": 30000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/3b94f3a5a796d013f21d83426781e923344fdab3.jpeg?1644999480,"[{""name"": ""Jest"", ""level"": 4}, {""name"": ""TypeScript"", ""level"": 4}, {""name"": ""React"", ""level"": 5}]",True,20000.0,30000.0,1,0,0,1,0,0,13
280,Frontend Developer (React.js),Azymutalna 11,Gdańsk,PL,"Azymutalna 11, Gdańsk",javascript,remote,SOLWIT SA,http://www.solwit.com,301+,mid,54.3869321,18.4642883,2022-02-16T08:22:00.000Z,True,solwit-sa-frontend-developer-react-js,"[{""type"": ""b2b"", ""salary"": {""from"": 14000, ""to"": 18000, ""currency"": ""pln""}}, {""type"": ""permanent"", ""salary"": {""from"": 12000, ""to"": 16000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/2c775b48586c5931cad4467fa86b7058b1c40f87.png?1630931493,"[{""name"": ""TypeScript"", ""level"": 3}, {""name"": ""JavaScript"", ""level"": 3}, {""name"": ""React.JS"", ""level"": 3}]",True,12000.0,16000.0,1,1,0,1,0,0,9
281,Frontend Developer,-,Wrocław,PL,"-, Wrocław",javascript,remote,dentsu Polska,https://www.dentsu.com/pl/pl/,<700,mid,51.0765596,17.0224164,2022-02-16T08:19:00.000Z,True,dentsu-polska-frontend-developer-wroclaw,"[{""type"": ""permanent"", ""salary"": {""from"": 10000, ""to"": 14000, ""currency"": ""pln""}}, {""type"": ""b2b"", ""salary"": {""from"": 10000, ""to"": 14000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/a1620f1ccfaa7f94aac08c9037a0db894e33e994.png?1644999562,"[{""name"": ""ReactJS"", ""level"": 4}, {""name"": ""JavaScript"", ""level"": 4}]",True,10000.0,14000.0,1,1,0,1,0,0,8
282,Frontend Developer,-,Białystok,PL,"-, Białystok",javascript,remote,dentsu Polska,https://www.dentsu.com/pl/pl/,<700,mid,53.1324886,23.1688403,2022-02-16T08:19:00.000Z,True,dentsu-polska-frontend-developer-bialystok,"[{""type"": ""permanent"", ""salary"": {""from"": 10000, ""to"": 14000, ""currency"": ""pln""}}, {""type"": ""b2b"", ""salary"": {""from"": 10000, ""to"": 14000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/7e310140a8c73ba04d626a31a94918e584f8e2af.png?1644999569,"[{""name"": ""ReactJS"", ""level"": 4}, {""name"": ""JavaScript"", ""level"": 4}]",True,10000.0,14000.0,1,1,0,1,0,0,8
283,Frontend Developer,Lubostroń 1,Kraków,PL,"Lubostroń 1, Kraków",javascript,remote,Kitopi,http://kitopi.com,90,mid,50.015284,19.902203,2022-02-16T08:00:24.747Z,True,kitopi-frontend-developer-krakow,"[{""type"": ""b2b"", ""salary"": {""from"": 13500, ""to"": 20000, ""currency"": ""pln""}}, {""type"": ""permanent"", ""salary"": {""from"": 11200, ""to"": 16600, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/de0c8f1f94708e84ff60915d3eac7533f871404a.jpeg?1635258673,"[{""name"": ""TypeScript"", ""level"": 4}, {""name"": ""JavaScript"", ""level"": 4}, {""name"": ""React"", ""level"": 4}]",True,11200.0,16600.0,1,1,0,1,0,0,12
284,Frontend Developer,Centrum,Białystok,PL,"Centrum, Białystok",javascript,partly_remote,Dynamic Solutions,https://www.ds.pl/,30+,senior,53.1328811,23.1555582,2022-02-16T08:00:24.747Z,True,dynamic-solutions-frontend-developer-d1aa3c51-47d2-462c-9c93-fb19ae800a2e,"[{""type"": ""b2b"", ""salary"": {""from"": 22000, ""to"": 26000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/4dc270ed28a55e09ab9344a9f10b3578463c13ed.png?1624285309,"[{""name"": ""REST"", ""level"": 4}, {""name"": ""English"", ""level"": 4}, {""name"": ""JavaScript"", ""level"": 4}]",False,22000.0,26000.0,1,0,0,0,0,0,12
285,Frontend Developer,Astoria Premium Offices,Warszawa,PL,"Astoria Premium Offices, Warszawa",javascript,partly_remote,Calmsie,https://calmsie.ai/,15-20,mid,52.2330176,21.0136349,2022-02-16T08:00:24.747Z,True,quantifier-frontend-developer-warszawa,"[{""type"": ""permanent"", ""salary"": {""from"": 10000, ""to"": 16000, ""currency"": ""pln""}}, {""type"": ""mandate_contract"", ""salary"": {""from"": 10000, ""to"": 16000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/ab89597aed9eaef91d505684877faa22ff295cc8.png?1642801989,"[{""name"": ""HTML"", ""level"": 4}, {""name"": ""JS"", ""level"": 4}, {""name"": ""React"", ""level"": 4}]",False,10000.0,16000.0,0,1,1,1,0,0,12
286,Frontend Developer (VUE),Mogilska 43,Kraków,PL,"Mogilska 43, Kraków",javascript,remote,Lamia,https://lamia.fi/en/,90+,mid,50.0659772,19.9675971,2022-02-16T08:00:00.000Z,True,lamia-frontend-developer-vue,"[{""type"": ""permanent"", ""salary"": {""from"": 12500, ""to"": 17000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/e2c95365fe674df734588ee093b594dfb376c827.png?1637659288,"[{""name"": ""CSS"", ""level"": 3}, {""name"": ""HTML"", ""level"": 3}, {""name"": ""JavaScript"", ""level"": 3}]",True,12500.0,17000.0,0,1,0,0,0,1,9
287,Regular Frontend Developer,Centrum,Poznań,PL,"Centrum, Poznań",javascript,remote,Accesto,https://accesto.com/career/,15,mid,52.4093634,16.9317991,2022-02-16T07:45:00.000Z,True,accesto-regular-frontend-developer-poznan,"[{""type"": ""b2b"", ""salary"": {""from"": 9000, ""to"": 14000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/cbff2065d94d12ff7ba36907817f8e9ecf521222.png?1644995660,"[{""name"": ""TypeScript"", ""level"": 3}, {""name"": ""English"", ""level"": 3}, {""name"": ""JavaScript"", ""level"": 3}]",True,9000.0,14000.0,1,0,0,0,0,0,9
288,Regular Frontend Developer,Plac Solny 15,Wrocław,PL,"Plac Solny 15, Wrocław",javascript,remote,Accesto,https://accesto.com/career/,15,mid,51.108982,17.0291901,2022-02-16T07:07:00.000Z,True,accesto-regular-frontend-developer,"[{""type"": ""b2b"", ""salary"": {""from"": 9000, ""to"": 14000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/14bd727f4337ebde9b4584682dd7cdbd1a078317.png?1644995152,"[{""name"": ""TypeScript"", ""level"": 3}, {""name"": ""English"", ""level"": 3}, {""name"": ""JavaScript"", ""level"": 3}]",True,9000.0,14000.0,1,0,0,0,0,0,9
289,Frontend Developer | Restaurant Club,Centrum,Kraków,PL,"Centrum, Kraków",javascript,remote,RestaurantClub,https://restaurantweek.pl/,30-50,mid,50.0550498,19.9259309,2022-02-16T07:00:00.000Z,True,restaurantclub-frontend-developer-restaurant-club-krakow,"[{""type"": ""b2b"", ""salary"": {""from"": 10000, ""to"": 15000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/05265d7ee122978d2bb65b064419e41b49600c08.png?1640700623,"[{""name"": ""React"", ""level"": 4}, {""name"": ""HTML"", ""level"": 4}, {""name"": ""JavaScript"", ""level"": 4}]",True,10000.0,15000.0,1,0,0,1,0,0,12
290,Frontend Developer | Restaurant Club,Centrum,Elbląg,PL,"Centrum, Elbląg",javascript,remote,RestaurantClub,https://restaurantweek.pl/,30-50,mid,54.1854974,19.4067782,2022-02-16T07:00:00.000Z,True,restaurantclub-frontend-developer-restaurant-club-elblag,"[{""type"": ""b2b"", ""salary"": {""from"": 10000, ""to"": 15000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/3f934ab3d58ac43e832827944c58e105c40b7f2b.png?1643279511,"[{""name"": ""React"", ""level"": 4}, {""name"": ""HTML"", ""level"": 4}, {""name"": ""JavaScript"", ""level"": 4}]",True,10000.0,15000.0,1,0,0,1,0,0,12
291,Frontend Developer | Restaurant Club,Centrum,Koszalin,PL,"Centrum, Koszalin",javascript,remote,RestaurantClub,https://restaurantweek.pl/,30-50,mid,54.19,16.1722223,2022-02-16T07:00:00.000Z,True,restaurantclub-frontend-developer-restaurant-club-koszalin,"[{""type"": ""b2b"", ""salary"": {""from"": 10000, ""to"": 15000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/d53db139dcf4574f89d7c1447e87dce41b5d82c1.png?1643279528,"[{""name"": ""React"", ""level"": 4}, {""name"": ""HTML"", ""level"": 4}, {""name"": ""JavaScript"", ""level"": 4}]",True,10000.0,15000.0,1,0,0,1,0,0,12
292,Regular Frontend Developer,Centrum,Kraków,PL,"Centrum, Kraków",javascript,remote,Accesto,https://accesto.com/career/,15,mid,50.0550498,19.9259309,2022-02-16T06:14:00.000Z,True,accesto-regular-frontend-developer-krakow,"[{""type"": ""b2b"", ""salary"": {""from"": 9000, ""to"": 14000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/b29d7e20f636f639df090e1535c0cb6697696367.png?1644995639,"[{""name"": ""TypeScript"", ""level"": 3}, {""name"": ""English"", ""level"": 3}, {""name"": ""JavaScript"", ""level"": 3}]",True,9000.0,14000.0,1,0,0,0,0,0,9
293,Senior Frontend Developer,Centrum,Wrocław,PL,"Centrum, Wrocław",javascript,remote,Codibly,http://www.codibly.com,85+,senior,51.1106992,17.0323662,2022-02-15T23:00:14.265Z,True,codibly-senior-frontend-developer-1296916a-cc19-4702-baee-9c02e2a658ab,"[{""type"": ""b2b"", ""salary"": {""from"": 17640, ""to"": 25536, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/231089c878aa8cc36b7aa6494439a8fc9c45f5a3.png?1638781168,"[{""name"": ""TypeScript"", ""level"": 4}, {""name"": ""React"", ""level"": 4}, {""name"": ""JavaScript"", ""level"": 4}]",True,17640.0,25536.0,1,0,0,1,0,0,12
294,Frontend Developer,Bonifraterska 17,Warszawa,PL,"Bonifraterska 17, Warszawa",javascript,remote,Emerge Soft,http://www.emergesoft.com,50-100,mid,52.254784,20.9985198,2022-02-15T23:00:14.265Z,True,emerge-soft-frontend-developer,"[{""type"": ""b2b"", ""salary"": {""from"": 18000, ""to"": 22000, ""currency"": ""pln""}}, {""type"": ""permanent"", ""salary"": {""from"": 12000, ""to"": 18500, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/6b9d47d6863242ec385fa8e341ba72a395057564.png?1635948326,"[{""name"": ""HTML"", ""level"": 4}, {""name"": ""CSS"", ""level"": 4}, {""name"": ""JavaScript"", ""level"": 4}]",True,12000.0,18500.0,1,1,0,0,0,0,12
295,Senior Frontend Developer,Centrum,Warszawa,PL,"Centrum, Warszawa",javascript,remote,Codibly,http://www.codibly.com,140+,senior,52.2302091,21.0113922,2022-02-15T23:00:14.265Z,True,codibly-senior-frontend-developer-c1ce91d5-0626-46bf-ac49-42287fc5335f,"[{""type"": ""b2b"", ""salary"": {""from"": 17640, ""to"": 25536, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/20451c21154cfb68b5801baa73f14940ab32854d.png?1644446057,"[{""name"": ""TypeScript"", ""level"": 4}, {""name"": ""React"", ""level"": 4}, {""name"": ""JavaScript"", ""level"": 4}]",True,17640.0,25536.0,1,0,0,1,0,0,12
296,Frontend Developer (ReactJS and Angular),Poznańska,Warszawa,PL,"Poznańska, Warszawa",javascript,remote,AllBright.io,http://www.allbright.io,10-23,junior,52.2260345,21.0114119,2022-02-15T22:40:00.000Z,True,allbright-io-frontend-developer-reactjs-and-angular,"[{""type"": ""b2b"", ""salary"": {""from"": 7000, ""to"": 9000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/1a9659305d4939d40322072601d56f979c946f6a.jpg?1628075111,"[{""name"": ""Redux"", ""level"": 2}, {""name"": ""JavaScript"", ""level"": 2}, {""name"": ""ReactJS"", ""level"": 2}]",True,7000.0,9000.0,1,0,0,1,1,0,6
297,Frontend React Developer,Twarda 18,Warszawa,PL,"Twarda 18, Warszawa",javascript,remote,Appstronauts,https://appstronauts.co/,15-20,mid,52.2347064,20.9993674,2022-02-15T22:00:00.000Z,True,appstronauts-frontend-react-developer,"[{""type"": ""b2b"", ""salary"": {""from"": 20200, ""to"": 25200, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/9e2fa1478e77d11c085db77e945dee7a827cf3c8.png?1644443789,"[{""name"": ""Next.js"", ""level"": 3}, {""name"": ""JavaScript"", ""level"": 4}, {""name"": ""React"", ""level"": 4}]",True,20200.0,25200.0,1,0,0,1,0,0,11
298,Frontend Developer/ React,Rydygiera,Warszawa,PL,"Rydygiera, Warszawa",javascript,remote,Uptime Development Poland,https://www.uptimedevelopment.pl/,30-200,mid,52.2595909,20.9798182,2022-02-15T17:00:26.075Z,True,jmmj-software-frontend-developer-react-js,"[{""type"": ""permanent"", ""salary"": {""from"": 12000, ""to"": 18000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/00e2ebd6121da8d4e90d434c29a91f08e6f7c3db.png?1621511360,"[{""name"": ""React"", ""level"": 4}, {""name"": ""ReactJS"", ""level"": 4}, {""name"": ""JavaScript"", ""level"": 4}]",True,12000.0,18000.0,0,1,0,1,0,0,12
299,Senior Frontend Developer,Wiśniowa 36A,Wrocław,PL,"Wiśniowa 36A, Wrocław",javascript,remote,TimeCamp S.A.,https://www.timecamp.com/,40+,senior,51.085381,17.0193832,2022-02-15T17:00:26.075Z,True,timecamp-s-a-senior-frontend-developer,"[{""type"": ""b2b"", ""salary"": {""from"": 14000, ""to"": 20000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/1afbafb1374fbb9e8993b3450796458c49fad1f4.jpg?1643216141,"[{""name"": ""HTML / CSS"", ""level"": 4}, {""name"": ""Redux"", ""level"": 4}, {""name"": ""ReactJS"", ""level"": 4}]",True,14000.0,20000.0,1,0,0,1,0,0,12
300,Senior Frontend Developer / React,Szewska 5,Wrocław,PL,"Szewska 5, Wrocław",javascript,remote,Correct Context,https://correctcontext.com,20-50,senior,51.1082229,17.033874,2022-02-15T17:00:26.075Z,True,correct-context-senior-frontend-developer-react,"[{""type"": ""b2b"", ""salary"": {""from"": 23000, ""to"": 26000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/8d747e2f1a937cdc6a1da532ff3c7f5ff3aacdef.png?1643214295,"[{""name"": ""Linux"", ""level"": 3}, {""name"": ""JavaScript"", ""level"": 5}, {""name"": ""React"", ""level"": 5}]",True,23000.0,26000.0,1,0,0,1,0,0,13
301,Senior Frontend Developer - Vue.js,Centrum,Warszawa,PL,"Centrum, Warszawa",javascript,remote,Inuits,https://inuits.eu/,50+,senior,52.2302091,21.0113922,2022-02-15T16:00:15.190Z,True,inuits-senior-frontend-engineer-vue-js-warszawa,"[{""type"": ""b2b"", ""salary"": {""from"": 17000, ""to"": 24000, ""currency"": ""pln""}}, {""type"": ""permanent"", ""salary"": {""from"": 13000, ""to"": 19000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/eef347855f60b60ff1aa9256188e4c6ef54ca832.png?1643384013,"[{""name"": ""TypeScript"", ""level"": 3}, {""name"": ""Vue.js"", ""level"": 4}, {""name"": ""JavaScript"", ""level"": 4}]",True,13000.0,19000.0,1,1,0,0,0,1,11
302,⚛ React Frontend Developer (FS option),Szewska 5,Wrocław,PL,"Szewska 5, Wrocław",javascript,remote,Correct Context,https://correctcontext.com,20-50,mid,51.1082229,17.033874,2022-02-15T16:00:15.190Z,True,correct-context-react-frontend-developer-fs-option-wroclaw,"[{""type"": ""b2b"", ""salary"": {""from"": 10000, ""to"": 16000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/b3a773bb8dc5193588f6ac1c52e48190569664fc.png?1642779923,"[{""name"": ""JavaScript"", ""level"": 4}, {""name"": ""React"", ""level"": 4}]",True,10000.0,16000.0,1,0,0,1,0,0,8
303,Senior Frontend Developer - Vue.js,Centrum,Wrocław,PL,"Centrum, Wrocław",javascript,remote,Inuits,https://inuits.eu/,50+,senior,51.1106992,17.0323662,2022-02-15T16:00:15.190Z,True,inuits-senior-frontend-engineer-vue-js-wroclaw,"[{""type"": ""b2b"", ""salary"": {""from"": 17000, ""to"": 24000, ""currency"": ""pln""}}, {""type"": ""permanent"", ""salary"": {""from"": 13000, ""to"": 19000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/0d8a716c223b69a0799735a09962259f2c4f1db5.png?1643383991,"[{""name"": ""TypeScript"", ""level"": 3}, {""name"": ""Vue.js"", ""level"": 4}, {""name"": ""JavaScript"", ""level"": 4}]",True,13000.0,19000.0,1,1,0,0,0,1,11
304,Senior Frontend Developer - Vue.js,Krupnicza 5/1,Kraków,PL,"Krupnicza 5/1, Kraków",javascript,remote,Inuits,https://inuits.eu/,50+,senior,50.0637794,19.9313599,2022-02-15T16:00:15.190Z,True,inuits-senior-frontend-engineer-vue-js,"[{""type"": ""b2b"", ""salary"": {""from"": 17000, ""to"": 24000, ""currency"": ""pln""}}, {""type"": ""permanent"", ""salary"": {""from"": 13000, ""to"": 19000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/42dd3ad7fdd3e51a911d16c8cd532620f9725c72.png?1642699413,"[{""name"": ""TypeScript"", ""level"": 3}, {""name"": ""Vue.js"", ""level"": 4}, {""name"": ""JavaScript"", ""level"": 4}]",True,13000.0,19000.0,1,1,0,0,0,1,11
305,"Junior Software Engineer, Frontend",Al. Grunwaldzka 415,Gdańsk,PL,"Al. Grunwaldzka 415, Gdańsk",javascript,remote,Acoustic,https://www.acoustic.com/,+750,junior,54.4007539,18.57517,2022-02-15T15:42:00.000Z,True,acoustic-junior-software-engineer-frontend,"[{""type"": ""permanent"", ""salary"": None}]",https://bucket.justjoin.it/offers/company_logos/thumb/d2074011dc57c2da2b208803a0ecbef0e322a829.png?1644848038,"[{""name"": ""CSS"", ""level"": 2}, {""name"": ""JavaScript"", ""level"": 2}, {""name"": ""React"", ""level"": 2}]",True,,,0,0,0,1,0,0,6
306,Frontend Developer,Czerska 12,Warszawa,PL,"Czerska 12, Warszawa",javascript,remote,dentsu Polska,https://www.dentsu.com/pl/pl/,<700,mid,52.2040049,21.046385,2022-02-15T15:31:00.000Z,True,dentsu-polska-frontend-developer,"[{""type"": ""b2b"", ""salary"": {""from"": 10000, ""to"": 14000, ""currency"": ""pln""}}, {""type"": ""permanent"", ""salary"": {""from"": 10000, ""to"": 14000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/035be11ce848fd551eb1e60119126947164c82b1.png?1644939037,"[{""name"": ""ReactJS"", ""level"": 4}, {""name"": ""JavaScript"", ""level"": 4}]",True,10000.0,14000.0,1,1,0,1,0,0,8
307,Remote Frontend Developer,Centrum,Wrocław,PL,"Centrum, Wrocław",javascript,remote,DAC.digital,https://www.dac.digital/,60+,mid,51.1106992,17.0323662,2022-02-15T15:00:15.294Z,True,dac-digital-remote-frontend-developer-warszawa,"[{""type"": ""b2b"", ""salary"": {""from"": 14000, ""to"": 21000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/2f6ce92c0635acb6c8751c8c7175a6b07d975362.png?1643379946,"[{""name"": ""HTML"", ""level"": 3}, {""name"": ""TypeScript"", ""level"": 3}, {""name"": ""React Native"", ""level"": 4}]",True,14000.0,21000.0,1,0,0,1,0,0,10
308,Frontend Developer,ul. Przybyszewskiego 176/178,Łódź,PL,"ul. Przybyszewskiego 176/178, Łódź",javascript,partly_remote,LSI Software,https://www.lsisoftware.pl/,240,mid,51.751748,19.503024,2022-02-15T15:00:15.294Z,True,lsi-software-frontend-developer-lodz,"[{""type"": ""permanent"", ""salary"": {""from"": 8000, ""to"": 14000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/52706b506d5ee5ae4aff69fb564adb0c5fba5dd2.png?1644587380,"[{""name"": ""TypeScript"", ""level"": 3}, {""name"": ""JavaScript"", ""level"": 3}, {""name"": ""Angular 11"", ""level"": 3}]",False,8000.0,14000.0,0,1,0,0,1,0,9
309,Frontend GIS Developer,ul. Filona 16,Warszawa,PL,"ul. Filona 16, Warszawa",java,partly_remote,e-point SA,http://www.e-point.pl,200 +,mid,52.1871906,21.0150838,2022-02-15T15:00:15.294Z,False,e-point-sa-frontend-gis-developer,"[{""type"": ""permanent"", ""salary"": None}, {""type"": ""b2b"", ""salary"": None}]",https://bucket.justjoin.it/offers/company_logos/thumb/387b0d2b1052e0c6f2e35e184d887ecec14359d3.png?1641295762,"[{""name"": ""HTML"", ""level"": 3}, {""name"": ""JavaScript"", ""level"": 3}, {""name"": ""React"", ""level"": 3}]",False,,,0,0,0,1,0,0,9
310,Remote Frontend Developer,Centrum,Kraków,PL,"Centrum, Kraków",javascript,remote,DAC.digital,https://www.dac.digital/,60+,mid,50.0550498,19.9259309,2022-02-15T15:00:15.294Z,True,dac-digital-remote-frontend-developer-krakow,"[{""type"": ""b2b"", ""salary"": {""from"": 14000, ""to"": 21000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/ffe8626272b7d8a4927caeefa042ae0fc1863cca.png?1643380018,"[{""name"": ""HTML"", ""level"": 3}, {""name"": ""TypeScript"", ""level"": 3}, {""name"": ""React Native"", ""level"": 4}]",True,14000.0,21000.0,1,0,0,1,0,0,10
311,Frontend Developer VUE/JS,Warszawska 40/2A,Katowice,PL,"Warszawska 40/2A, Katowice",javascript,remote,Linkhouse.co,https://linkhouse.co,15,mid,50.257968,19.031582,2022-02-15T15:00:15.294Z,True,linkhouse-co-frontend-developer-vue-js-katowice,"[{""type"": ""b2b"", ""salary"": {""from"": 8000, ""to"": 12000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/e200f8ceb11223e326d087fe47a408e2cfa96018.png?1643639325,"[{""name"": ""JS"", ""level"": 3}, {""name"": ""CSS"", ""level"": 3}, {""name"": ""HTML"", ""level"": 3}]",True,8000.0,12000.0,1,0,0,0,0,1,9
312,Frontend developer/instructor (trips to Japan),ul. Droga Dębińska 3a/3,Poznań,PL,"ul. Droga Dębińska 3a/3, Poznań",javascript,remote,AppUnite,https://appunite.com,140+,mid,52.3977779,16.935533,2022-02-15T14:51:00.000Z,True,appunite-frontend-developer-instructor,"[{""type"": ""b2b"", ""salary"": {""from"": 12000, ""to"": 16000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/09fb9e5e341dc1a005822ed1da4ce9a910e8b98f.png?1639560190,"[{""name"": ""Angular.js"", ""level"": 3}, {""name"": ""Vue.js / React.js"", ""level"": 3}]",True,12000.0,16000.0,1,0,0,1,1,1,6
313,Frontend Developer,Żmigrodzka 244A,Wrocław,PL,"Żmigrodzka 244A, Wrocław",javascript,remote,Oakfusion,https://oakfusion.com/,40+,mid,51.161443,17.0262661,2022-02-15T14:51:00.000Z,True,oakfusion-front-end-developer,"[{""type"": ""b2b"", ""salary"": {""from"": 14000, ""to"": 20000, ""currency"": ""pln""}}, {""type"": ""permanent"", ""salary"": {""from"": 10000, ""to"": 15000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/2acd540fccad56b84c590f3dc7f78e0cccf7e221.png?1634043349,"[{""name"": ""Angular"", ""level"": 2}, {""name"": ""REST"", ""level"": 4}, {""name"": ""ReactJS"", ""level"": 4}]",True,10000.0,15000.0,1,1,0,1,1,0,10
